Is Highlight,Object ID,Department,Object Name,Title,Artist Display Name,Year,Tags
FALSE,14424,American Decorative Arts,Sketchbook,Sketchbook of New England and Pennsylvania Landscape and Marine Subjects,William Trost Richards,1886,Landscapes
FALSE,15341,American Decorative Arts,Drawing,Landscape with Trees (from Sketchbook VII),William Trost Richards,1886,Landscapes|Trees
FALSE,15344,American Decorative Arts,Drawing,Field with Laborers (from Sketchbook VII),William Trost Richards,1886,Landscapes|Trees
FALSE,15347,American Decorative Arts,Drawing,"Sun's Rays Breaking through Storm Clouds (from Sketchbook VI,I)",William Trost Richards,1886,Landscapes
FALSE,15350,American Decorative Arts,Drawing,"Landscape with Trees, Mountains, and Country Lane (from Sketchbook VII)",William Trost Richards,1886,Mountains|Landscapes
FALSE,15351,American Decorative Arts,Drawing,Two Trees in a Landscape (from Sketchbook VII),William Trost Richards,1886,Landscapes|Trees
FALSE,15354,American Decorative Arts,Drawing,Trees and Distant Landscape (from Sketchbook VII),William Trost Richards,1886,Landscapes|Trees
FALSE,15355,American Decorative Arts,Drawing,Landscape with Trees (from Sketchbook VII),William Trost Richards,1886,Landscapes|Trees
FALSE,15357,American Decorative Arts,Drawing,Wooded Landscape (from Sketchbook VII),William Trost Richards,1886,Landscapes|Trees
FALSE,15359,American Decorative Arts,Drawing,"Charles River, Cambridge, Massachusetts (from Sketchbook of New England and Pennsylvania Landscape and Marine Subjects)",William Trost Richards,1886,Rivers|Landscapes|Trees
FALSE,15360,American Decorative Arts,Drawing,Panorama of the Charles River June 22 '86 (from Sketchbook VII),William Trost Richards,1886,Rivers|Landscapes
FALSE,15361,American Decorative Arts,Drawing,Charles River June 22 '86 (from Sketchbook VII),William Trost Richards,1886,Landscapes|Trees
FALSE,15863,American Decorative Arts,Drawing,Sketch of Trees (from Sketchbook VII),William Trost Richards,1886,Landscapes|Trees
FALSE,15896,American Decorative Arts,Drawing,Sketch of Clouds and Terrain (from Sketchbook VII),William Trost Richards,1886,Landscapes
FALSE,15897,American Decorative Arts,Drawing,Trees and Fence Framing a Country Lane (from Sketchbook VII),William Trost Richards,1886,Landscapes|Trees
FALSE,15901,American Decorative Arts,Drawing,Trees on the Bank of the Charles River June 22 '86 (from Sketchbook VII),William Trost Richards,1886,Animals|Rivers|Landscapes|Trees
FALSE,16219,American Decorative Arts,Drawing,Landscape with Schoolhouse; Study of a Tree (from Sketchbook),Asher Brown Durand,1886,Schools|Landscapes|Trees
FALSE,16221,American Decorative Arts,Drawing,Landscape with Schoolhouse (from Sketchbook),Asher Brown Durand,1886,Schools|Landscapes|Trees
FALSE,16875,American Decorative Arts,Painting,The Brook in the Woods,Worthington Whittredge,1886,Landscapes|Forests
FALSE,49455,Asian Art,Folding fan mounted as an album leaf,清  胡遠  山水  扇面|Landscape,Hu Yuan,1886,Mountains|Landscapes|Trees|Boats
FALSE,260143,Photographs,Photograph,[Landscape with River and Trees],Frank Eugene,1886,Rivers|Landscapes
FALSE,269959,Photographs,Photograph,"[Stern-Wheeler Arriving at Silver Springs, Florida, after an Overnight Run up the St. Johns, Oklawaha, & Silver Rivers]",George Barker,1886,Rivers|Landscapes|Boats
FALSE,283227,Photographs,Photograph,Poling the Marsh Hay,Peter Henry Emerson,1886,Men|Women|Landscapes|Working
FALSE,286676,Photographs,Photograph,Cantley: Wherries Waiting for the Turn of the Tide,Peter Henry Emerson,1886,Landscapes|Boats
FALSE,290484,Photographs,Photographically illustrated book,Life and Landscape on the Norfolk Broads,Peter Henry Emerson|Thomas Frederick Goodall|Valentine of Dundee,1886,Boats|Men|Landscapes
FALSE,375871,Drawings and Prints,Drawing,Cattle at a Watering Hole in a Valley,John Henry Mole,1886,Cows|Bodies of Water|Landscapes
FALSE,435879,European Paintings,Painting,The Pool at Jas de Bouffan,Paul Cézanne,1886,Gardens|Landscapes
TRUE,459092,Robert Lehman Collection,Painting,Trees and Houses Near the Jas de Bouffan,Paul Cézanne,1886,Houses|Landscapes|Trees
FALSE,638645,Drawings and Prints,Print,La femme et l'enfant au bord de l'eau,Louis Hector Allemand,1886,Mothers|Landscapes|Trees
FALSE,10509,American Decorative Arts,Painting,"Spanish Peaks, Southern Colorado, Late Afternoon",Samuel Colman,1887,Landscapes
FALSE,10934,American Decorative Arts,Painting,Broad Acres,Edward Gay,1887,Landscapes
FALSE,12833,American Decorative Arts,Painting,Moonlight,Dwight William Tryon,1887,Moon|Landscapes
FALSE,14202,American Decorative Arts,Painting,Arques-la-Bataille,John Henry Twachtman,1887,Landscapes
FALSE,385209,Drawings and Prints,Print,A Brittany Landscape,Charles Adams Platt,1887,Animals|Buildings|Landscapes
FALSE,385220,Drawings and Prints,Print,A Brittany Landscape,Charles Adams Platt,1887,Architecture|Bodies of Water|Landscapes
FALSE,399997,Drawings and Prints,Baseball card,"Rosemann, Center Field, Mets, New York, from the Gold Coin series (N284) for Gold Coin Chewing Tobacco","D. Buchner & Co., New York",1887,Men|Baseball|Landscapes|Athletes
FALSE,406869,Drawings and Prints,Print,"Carrara, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",Allen & Ginter,1887,Landscapes|Flags|Insignia
FALSE,406905,Drawings and Prints,Print,"Modena, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",Allen & Ginter,1887,Landscapes|Coat of Arms|Flags
FALSE,406925,Drawings and Prints,Print,"Ostend, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",Allen & Ginter,1887,Landscapes|Flags
FALSE,421432,Drawings and Prints,Print,"Samuel Bowles, Springfield Republican, from the American Editors series (N35) for Allen & Ginter Cigarettes",Allen & Ginter,1887,Men|Portraits|Women|Landscapes
FALSE,421451,Drawings and Prints,Print,"M.H. de Young, San Francisco Chronicle, from the American Editors series (N35) for Allen & Ginter Cigarettes",Allen & Ginter,1887,Men|Portraits|Landscapes|Carriages
FALSE,44569,Asian Art,Album leaf,清  顧澐  冊頁|Clouds and Spring Trees at Dusk,Gu Yun,1888,Hills|Landscapes|Trees|Evening
FALSE,335537,Drawings and Prints,Drawing,Wheat Field,Vincent van Gogh,1888,Landscapes
FALSE,385266,Drawings and Prints,Print,Cape Ann Willows,Charles Adams Platt,1888,Landscapes|Trees
FALSE,407564,Drawings and Prints,Print,"Oregon, from Flags of the States and Territories (N11) for Allen & Ginter Cigarettes Brands",Allen & Ginter,1888,Landscapes|Coat of Arms|Flags
FALSE,407585,Drawings and Prints,Print,"Virginia, from Flags of the States and Territories (N11) for Allen & Ginter Cigarettes Brands",Allen & Ginter,1888,Landscapes|Coat of Arms|Flags
FALSE,437040,European Paintings,Painting,Changing Pasture,Anton Mauve,1888,Women|Cows|Landscapes
FALSE,437042,European Paintings,Painting,The Return to the Fold,Anton Mauve,1888,Men|Dogs|Sheep|Landscapes|Shepherds
FALSE,724896,Drawings and Prints,Print,"Arms of the State of Ohio, from the Military Series (N224) issued by Kinney Tobacco Company to promote Sweet Caporal Cigarettes",Kinney Brothers Tobacco Company,1888,Sun|Mountains|Landscapes|Coat of Arms
FALSE,724901,Drawings and Prints,Print,"Arms of the State of Ohio, from the Military Series (N224) issued by Kinney Tobacco Company to promote Sweet Caporal Cigarettes",Kinney Brothers Tobacco Company,1888,Sun|Mountains|Landscapes|Trees|Coat of Arms
FALSE,9347,American Decorative Arts,Pilgrim vase,Pilgrim Vase,Jersey City Pottery,1889,Landscapes|Animals
FALSE,11231,American Decorative Arts,Painting,Landscape,George Inness,1889,Landscapes
FALSE,13186,American Decorative Arts,Watercolor,Christ in the Garden of Gethsemane,Robert Walter Weir,1889,Landscapes|Christ
FALSE,19300,American Decorative Arts,Painting,Delaware Water Gap Village,Louis Michel Eilshemius,1889,Houses|Villages|Mountains|Landscapes|Trees
FALSE,19334,American Decorative Arts,Painting,Landscape,Louis Michel Eilshemius,1889,Mountains|Landscapes|Plants
FALSE,54646,Asian Art,Album leaf,,Hashimoto Gahō,1889,Landscapes|Trees|Snow
FALSE,54696,Asian Art,Album leaf,,Hashimoto Gahō,1889,Houses|Mountains|Landscapes
FALSE,269177,Photographs,Photomechanical print,In Dove Dale,George Bankart,1889,Landscapes|Streams
FALSE,269179,Photographs,Photomechanical print,Pike Pool,George Bankart,1889,Forests|Landscapes
FALSE,269184,Photographs,Photomechanical print,"Entrance to Dove Dale, Derbyshire",George Bankart,1889,Rivers|Mountains|Landscapes
FALSE,269185,Photographs,Photomechanical print,[Plate from Izaak Walton's The Compleat Angler],George Bankart,1889,Houses|Landscapes
FALSE,269186,Photographs,Photomechanical print,[Plate from Izaak Walton's The Compleat Angler],George Bankart,1889,Men|Fishing|Landscapes
FALSE,269187,Photographs,Photomechanical print,[Plate from Izaak Walton's The Compleat Angler],George Bankart,1889,Hills|Landscapes|Trees
FALSE,269190,Photographs,Photomechanical print,"On the ""Sow"" near Walton's House at Shallowford",George Bankart,1889,Bridges|Landscapes|Trees
FALSE,271131,Photographs,Photographs,"Home of the Storm Gods, California",Unknown,1889,Mountains|Landscapes
FALSE,283336,Photographs,Photograph,[Wisconsin Landscape],Henry Hamilton Bennett,1889,Roads|Landscapes|Carriages
FALSE,333941,Drawings and Prints,Drawing,Farmyard with Ducks,Jules Dupré,1889,Ducks|Farms|Landscapes
FALSE,337825,Drawings and Prints,Print,"The Joys of Brittany, from the Volpini Suite: Dessins lithographiques",Paul Gauguin,1889,Landscapes|Women|Dogs
FALSE,382514,Drawings and Prints,Drawing,"A view of Pozzuoli, seen from the Northeast",Robert Kummer,1889,Landscapes
FALSE,435885,European Paintings,Painting,View of the Domaine Saint-Joseph,Paul Cézanne,1889,Mountains|Landscapes
TRUE,436535,European Paintings,Painting,Wheat Field with Cypresses,Vincent van Gogh,1889,Landscapes|Cypresses|Summer
FALSE,436849,European Paintings,Painting,The Village of La Celle-sous-Moret,Eugène Lavieille,1889,Villages|Landscapes
FALSE,437671,European Paintings,Painting,"The Jetty at Cassis, Opus 198",Paul Signac,1889,Buildings|Landscapes
FALSE,437980,European Paintings,Painting,Cypresses,Vincent van Gogh,1889,Landscapes|Cypresses
FALSE,459968,Robert Lehman Collection,Drawing,Landscape,Auguste Renoir,1889,Landscapes
FALSE,7596,American Decorative Arts,Watercolor,Landscape with Rocky Hills and Stream,William Louis Sonntag,1890,Hills|Landscapes
FALSE,10151,American Decorative Arts,Painting,Mountain Scene,Albert Bierstadt,1890,Landscapes|Mountains
FALSE,12834,American Decorative Arts,Painting,Moonrise at Sunset,Dwight William Tryon,1890,Moon|Landscapes
FALSE,12844,American Decorative Arts,Drawing,Landscape,John Henry Twachtman,1890,Landscapes
FALSE,13007,American Decorative Arts,Sketchbook,Sketchbook of Northwest American and Canadian Scenery,Albert Bierstadt,1890,Books|Landscapes
FALSE,14426,American Decorative Arts,Watercolor,Hackensack Meadows,Jasper Francis Cropsey,1890,Cows|Rivers|Landscapes
TRUE,14930,American Decorative Arts,Painting,"Celia Thaxter's Garden, Isles of Shoals, Maine",Childe Hassam,1890,Gardens|Oceans|Flowers|Poppies|Landscapes
FALSE,15742,American Decorative Arts,Drawing,Two Sketches of Bay Scenery (from Sketchbook),Albert Bierstadt,1890,Landscapes|Trees
FALSE,15743,American Decorative Arts,Drawing,Bay Scene (from Sketchbook),Albert Bierstadt,1890,Landscapes
FALSE,15746,American Decorative Arts,Drawing,"Landscape with Bay, Trees, and Mountains [Red Rock?] (from Sketchbook)",Albert Bierstadt,1890,Landscapes|Trees
FALSE,15747,American Decorative Arts,Drawing,Bay Scene at Sunset (from Sketchbook),Albert Bierstadt,1890,Landscapes
FALSE,15748,American Decorative Arts,Drawing,Bay Scene; Sketches of Two Boats (from Sketchbook),Albert Bierstadt,1890,Landscapes|Trees|Boats
FALSE,15751,American Decorative Arts,Drawing,River and Terrain covered with Autumn Frost (from Sketchbook),Albert Bierstadt,1890,Rivers|Landscapes
FALSE,15753,American Decorative Arts,Drawing,Landscape with Mountains and Hills (from Sketchbook),Albert Bierstadt,1890,Hills|Mountains|Landscapes|Trees
FALSE,15754,American Decorative Arts,Drawing,Landscape with Mountains and Hills (from Sketchbook),Albert Bierstadt,1890,Hills|Mountains|Landscapes
FALSE,15758,American Decorative Arts,Drawing,Mountain Landscape Near Canmore (from Sketchbook),Albert Bierstadt,1890,Mountains|Landscapes
FALSE,15763,American Decorative Arts,Drawing,Sketch of Bow River and Canadian Rockies (from Sketchbook),Albert Bierstadt,1890,Landscapes
FALSE,15768,American Decorative Arts,Drawing,Mountain Landscape with Trees (from Sketchbook),Albert Bierstadt,1890,Mountains|Landscapes|Trees
FALSE,15770,American Decorative Arts,Drawing,"Sketch of Mountains, Peaks, and Terrain (from Sketchbook)",Albert Bierstadt,1890,Mountains|Landscapes
FALSE,15771,American Decorative Arts,Drawing,Mission (Warnock?): Landscape with Mountains and Foreground Trees (from Sketchbook),Albert Bierstadt,1890,Mountains|Landscapes|Trees
FALSE,15774,American Decorative Arts,Drawing,Mountain Landscape with River (Stave?) and Trees (from Sketchbook),Albert Bierstadt,1890,Rivers|Mountains|Landscapes|Trees
FALSE,15778,American Decorative Arts,Drawing,Riverbank with Mountains (from Sketchbook),Albert Bierstadt,1890,Rivers|Mountains|Landscapes
FALSE,15783,American Decorative Arts,Drawing,"Fraser (?) River, Warnock (from Sketchbook)",Albert Bierstadt,1890,Rivers|Landscapes|Trees
FALSE,15784,American Decorative Arts,Drawing,"Fraser (?) River, Warnock (from Sketchbook)",Albert Bierstadt,1890,Rivers|Landscapes
FALSE,15785,American Decorative Arts,Drawing,Mountain Landscape with Trees (from Sketchbook),Albert Bierstadt,1890,Mountains|Landscapes|Trees
FALSE,15786,American Decorative Arts,Drawing,Mountain Landscape with Trees (from Sketchbook),Albert Bierstadt,1890,Mountains|Landscapes|Trees
FALSE,15796,American Decorative Arts,Drawing,Landscape with Two Trees in Foreground (from Sketchbook),Albert Bierstadt,1890,Landscapes|Trees
FALSE,15797,American Decorative Arts,Drawing,Sketch of a Mountain Landscape with Trees (from Sketchbook),Albert Bierstadt,1890,Mountains|Landscapes|Trees
FALSE,15801,American Decorative Arts,Drawing,Mountain Landscape Sketch (from Sketchbook),Albert Bierstadt,1890,Mountains|Landscapes
FALSE,15808,American Decorative Arts,Drawing,Landscape Sketch (from Sketchbook),Albert Bierstadt,1890,Landscapes
FALSE,15809,American Decorative Arts,Drawing,"Sketch of Mountains, Lake, and Canoe (from Sketchbook)",Albert Bierstadt,1890,Landscapes|Boats
FALSE,15811,American Decorative Arts,Drawing,Vancouver (?) (from Sketchbook),Albert Bierstadt,1890,Landscapes
FALSE,15812,American Decorative Arts,Drawing,Sketch of Landscape Near Mount Baker (from Sketchbook),Albert Bierstadt,1890,Landscapes
FALSE,15822,American Decorative Arts,Drawing,Landscape with Tree in Foreground (from Sketchbook),Albert Bierstadt,1890,Landscapes|Trees
FALSE,15826,American Decorative Arts,Drawing,"Mountain, Lake with Sailboats (from Sketchbook)",Albert Bierstadt,1890,Mountains|Landscapes|Boats
FALSE,15828,American Decorative Arts,Drawing,Landscape (from Sketchbook),Albert Bierstadt,1890,Landscapes
FALSE,15829,American Decorative Arts,Drawing,Mountain Landscape with Lake and Canoe (from Sketchbook),Albert Bierstadt,1890,Mountains|Landscapes
FALSE,15830,American Decorative Arts,Drawing,Landscape (from Sketchbook),Albert Bierstadt,1890,Landscapes
FALSE,15836,American Decorative Arts,Drawing,Two Landscape Sketches (from Sketchbook),Albert Bierstadt,1890,Landscapes|Trees
FALSE,15838,American Decorative Arts,Drawing,Two Sketches of Mountain Landscapes (from Sketchbook),Albert Bierstadt,1890,Mountains|Landscapes|Trees
FALSE,15841,American Decorative Arts,Drawing,Landscape with Trees and Figure in a Canoe (from Sketchbook),Albert Bierstadt,1890,Landscapes|Trees
FALSE,15842,American Decorative Arts,Drawing,Two Landscape Sketches with Trees and Mountains (from Sketchbook),Albert Bierstadt,1890,Mountains|Landscapes|Trees
FALSE,15843,American Decorative Arts,Drawing,Rocky Landscape with Trees (from Sketchbook),Albert Bierstadt,1890,Landscapes|Trees
FALSE,15850,American Decorative Arts,Drawing,Sketch of a Cliffside with Trees (from Sketchbook),Albert Bierstadt,1890,Landscapes|Trees
FALSE,15851,American Decorative Arts,Drawing,"Kalama, Columbia River, Washington (from Sketchbook)",Albert Bierstadt,1890,Rivers|Landscapes|Trees
FALSE,15858,American Decorative Arts,Drawing,Small Section of a Landscape (from Sketchbook),Albert Bierstadt,1890,Landscapes
FALSE,291679,Photographs,Photograph,Sookh-Vilas Palace Garden,Lala Deen Dayal,1890,Gardens|Landscapes
FALSE,339677,Drawings and Prints,Drawing,"Studies of Landscape, Trees, and Exotic Fruit",Auguste Renoir,1890,Fruit|Landscapes|Trees
FALSE,341674,Drawings and Prints,Drawing,Spring,John William North,1890,Human Figures|Landscapes|Trees|Spring
FALSE,357860,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris",Eugène Cicéri,1890,Bodies of Water|Mountains|Landscapes
FALSE,357862,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris",Eugène Cicéri,1890,Landscapes|Trees
FALSE,357864,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris (recto); Design for a doorway (verso)",Eugène Cicéri,1890,Bodies of Water|Hills|Landscapes|Trees
FALSE,357867,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris",Eugène Cicéri,1890,Bodies of Water|Landscapes
FALSE,357874,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris (recto); Man with Cane (verso)",Eugène Cicéri,1890,Tools and Equipment|Buildings|Men|Mountains|Landscapes
FALSE,357875,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris",Eugène Cicéri,1890,Landscapes|Trees
FALSE,357876,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris",Eugène Cicéri,1890,Mountains|Landscapes
FALSE,357883,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris",Eugène Cicéri,1890,Mountains|Landscapes|Trees
FALSE,357985,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris",Eugène Cicéri,1890,Houses|Mountains|Landscapes|Trees
FALSE,358679,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris",Eugène Cicéri,1890,Mountains|Landscapes|Trees
FALSE,358707,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris",Eugène Cicéri,1890,Tents|Hills|Landscapes
FALSE,359045,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris",Eugène Cicéri,1890,Mountains|Landscapes|Trees
FALSE,359047,Drawings and Prints,Drawing,"Design for a Stage Set at the Opéra, Paris",Eugène Cicéri,1890,Bodies of Water|Hills|Landscapes
FALSE,387305,Drawings and Prints,Drawing,Design for a Stage Set,Eugène Cicéri,1890,Landscapes|Trees
FALSE,387323,Drawings and Prints,Drawing,Design for a Stage Set,Eugène Cicéri,1890,Landscapes
FALSE,387334,Drawings and Prints,Drawing,Design for a Stage Set,Eugène Cicéri,1890,Villages|Landscapes
FALSE,387346,Drawings and Prints,Drawing,Design for a Stage Set: Backdrop of Tropical Landscape,Eugène Cicéri,1890,Landscapes|Trees
FALSE,387350,Drawings and Prints,Drawing,Design for a Stage Set,Eugène Cicéri,1890,Theatre|Landscapes
FALSE,387358,Drawings and Prints,Drawing,Design for a Stage Set,Eugène Cicéri,1890,Bodies of Water|Landscapes|Boats
FALSE,387986,Drawings and Prints,Print,Landscape after Corot,Camille Corot|Ferdinand Lefman,1890,Men|Landscapes|Trees
FALSE,407332,Drawings and Prints,Print,"Costa Rica, from Flags of All Nations, Series 2 (N10) for Allen & Ginter Cigarettes Brands",Allen & Ginter,1890,Landscapes|Flags
FALSE,407387,Drawings and Prints,Print,"Orange Free State, from Flags of All Nations, Series 2 (N10) for Allen & Ginter Cigarettes Brands",Allen & Ginter,1890,Landscapes|Flags
FALSE,407409,Drawings and Prints,Print,"Salvador, from Flags of All Nations, Series 2 (N10) for Allen & Ginter Cigarettes Brands",Allen & Ginter,1890,Volcanoes|Landscapes|Flags
FALSE,419919,Drawings and Prints,Print,"Antelope, from Quadrupeds series (N41) for Allen & Ginter Cigarettes","Allen & Ginter|Lindner, Eddy & Claus",1890,Turtles|Landscapes
FALSE,421712,Drawings and Prints,Print,"Black-necked Stilt, from the Game Birds series (N40) for Allen & Ginter Cigarettes",Allen & Ginter,1890,Birds|Landscapes
FALSE,421720,Drawings and Prints,Print,"Canada Grouse, from the Game Birds series (N40) for Allen & Ginter Cigarettes",Allen & Ginter,1890,Birds|Landscapes
FALSE,421781,Drawings and Prints,Print,"Sandpiper, from the Game Birds series (N40) for Allen & Ginter Cigarettes",Allen & Ginter,1890,Human Figures|Birds|Landscapes
FALSE,421880,Drawings and Prints,Print,"Opossum, from Quadrupeds series (N41) for Allen & Ginter Cigarettes","Allen & Ginter|Lindner, Eddy & Claus",1890,Animals|Landscapes
FALSE,436971,European Paintings,Painting,The Flood Gate,Emile van Marcke,1890,Cows|Landscapes
FALSE,437998,European Paintings,Painting,Olive Trees,Vincent van Gogh,1890,Landscapes|Olive Trees
FALSE,459111,Robert Lehman Collection,Painting,Sea and Cliffs,Auguste Renoir,1890,Landscapes|Boats
FALSE,669904,Photographs,Photograph,"No. 6. From South Approach of Franklin Ave Bridge, Minneapolis, Minnesota Looking Up Stream (Low Water)",Henry P. Bosse,1890,Bodies of Water|Landscapes
FALSE,683006,Drawings and Prints,Print,"Scene 4, from Jack and the Giant Killer, Scenes for a Toy Theater",Benjamin Pollock,1890,Bodies of Water|Sun|Hills|Landscapes
FALSE,751589,Drawings and Prints,Print,Landscape,Frank Anderson,1890,Landscapes
TRUE,11234,American Decorative Arts,Painting,"Spring Blossoms, Montclair, New Jersey",George Inness,1891,Landscapes|Trees|Spring
FALSE,11377,American Decorative Arts,Watercolor,"The Island of Moorea Looking across the Strait from Tahiti, January 1891",John La Farge,1891,Landscapes
FALSE,11390,American Decorative Arts,Watercolor,"Double Study of Dawn, Moorea Seen across the Water, Tahiti",John La Farge,1891,Landscapes
FALSE,12061,American Decorative Arts,Painting,"Cliffs at Deir el Bahri, Egypt",John Singer Sargent,1891,Landscapes
FALSE,12122,American Decorative Arts,Painting,Landscape with Goatherd,John Singer Sargent,1891,Human Figures|Goats|Landscapes|Trees
FALSE,12218,American Decorative Arts,Drawing,"Greek Theatre, Epidaurus",John Singer Sargent,1891,Mountains|Landscapes
FALSE,57327,Asian Art,Hanging scroll,,Shibata Zeshin,1891,Landscapes|Trees|Boats
FALSE,75156,Asian Art,Fan mounted as an album leaf,,Shibata Zeshin,1891,Landscapes
FALSE,335621,Drawings and Prints,Drawing,Landscape,Johan Barthold Jongkind,1891,Landscapes|Trees
FALSE,359573,Drawings and Prints,Drawing,Farmhouses,Johannes Bosboom,1891,Houses|Landscapes|Trees
FALSE,364095,Drawings and Prints,Drawing,Landscape with a Path between Trees,Auguste Renoir,1891,Landscapes|Trees
FALSE,437269,European Paintings,Painting,"January: Cernay, near Rambouillet",Léon-Germain Pelouse,1891,Landscapes|Winter|Snow
TRUE,438821,European Paintings,Painting,Ia Orana Maria (Hail Mary),Paul Gauguin,1891,Jesus|Women|Landscapes|Angels|Virgin Mary
FALSE,669916,Photographs,Photograph,"No. 186. Chicago, Burlington & Northern Rail Road Bridge Across Mouth of La Croix River",Henry P. Bosse,1891,Bridges|Bodies of Water|Landscapes
FALSE,680016,Photographs,Boudoir Card; Cabinet Card,"[Self-Portrait at Glacier Bay, Alaska]",Frank Jay Haynes,1891,Men|Self-portraits|Landscapes
FALSE,751593,Drawings and Prints,Print,Landscape,Frank Anderson,1891,Landscapes|Trees
FALSE,771493,Drawings and Prints,Print,Trout Pond,Franz von Stuck,1891,Ponds|Landscapes|Trees
FALSE,11278,American Decorative Arts,Painting,Autumn,H. Bolton Jones,1892,Landscapes|Autumn
FALSE,11517,American Decorative Arts,Painting,Old Manor of Criqueboeuf,Homer Dodge Martin,1892,Landscapes|Houses
FALSE,13354,American Decorative Arts,Watercolor,Mountain Landscape,Alexander H. Wyant,1892,Mountains|Landscapes
FALSE,13453,American Decorative Arts,Painting,Off Greenland—Whaler Seeking Open Water,William Bradford,1892,Landscapes|Ships
FALSE,358802,Drawings and Prints,Print,Horses in the Meadow,Edgar Degas,1892,Horses|Landscapes
FALSE,359362,Drawings and Prints,Print,Landscape,Edgar Degas,1892,Mountains|Landscapes
FALSE,389144,Drawings and Prints,Drawing,"Standing on the Base Ground...I Become a Transparent Eyeball (Illustration for Ralph Waldo Emerson's ""Nature"")",Christopher Pearse Cranch,1892,Landscapes
FALSE,435750,European Paintings,Painting,Beaulieu: The Bay of Fourmis,Eugène Boudin,1892,Seas|Landscapes
FALSE,436451,European Paintings,Painting,Tahitian Landscape,Paul Gauguin,1892,Men|Women|Horses|Landscapes
FALSE,710909,Drawings and Prints,Print,"Governor McGill, Minnesota, from ""Governors, Arms, Etc."" series (N133-1), issued by Duke Sons & Co.","W. Duke, Sons & Co.",1892,Men|Portraits|Landscapes|Coat of Arms|Flags
FALSE,710933,Drawings and Prints,Print,"Governor Semple, Washington Territory, from ""Governors, Arms, Etc."" series (N133-1), issued by Duke Sons & Co.","W. Duke, Sons & Co.",1892,Men|Portraits|Landscapes|Coat of Arms|Flags
FALSE,710938,Drawings and Prints,Print,"Governor Beaver, Pennsylvania, from ""Governors, Arms, Etc."" series (N133-1), issued by Duke Sons & Co.","W. Duke, Sons & Co.",1892,Musical Instruments|Men|Portraits|Landscapes|Coat of Arms
FALSE,710960,Drawings and Prints,Print,"Governor Hughes, Arkansas, from ""Governors, Arms, Etc."" series (N133-2), issued by Duke Sons & Co.","W. Duke, Sons & Co.",1892,Men|Portraits|Landscapes|Coat of Arms|Flags
FALSE,710982,Drawings and Prints,Print,"Governor Ormsbee, Vermont, from ""Governors, Arms, Etc."" series (N133-2), issued by Duke Sons & Co.","W. Duke, Sons & Co.",1892,Men|Profiles|Landscapes|Coat of Arms|Flags
FALSE,12763,American Decorative Arts,Watercolor,Deer in a Landscape,Karl Bodmer,1893,Deer|Landscapes
FALSE,14299,American Decorative Arts,Drawing,Study of Rocks,John William Casilear,1893,Landscapes
FALSE,16556,American Decorative Arts,Drawing,"Landscape, River and Town (from Sketchbook)",John William Casilear,1893,Landscapes
FALSE,20421,American Decorative Arts,Painting,"Evening at the Lock, Napanoch, New York",Theodore Robinson,1893,Landscapes|Evening
FALSE,75882,Asian Art,Illustrated book,,,1893,Books|Mountains|Landscapes|Trees
FALSE,349106,Drawings and Prints,Drawing,Drawing for an Etching: Cavaliers in a Landscape,Evert Louis van Muyden,1893,Human Figures|Horse Riding|Landscapes|Trees
FALSE,383996,Drawings and Prints,Print,The Rainbow,Félix Bracquemond,1893,Female Nudes|Bodies of Water|Landscapes|Plants|Rainbows
FALSE,633446,Drawings and Prints,Print,Landscape (Paysage),Charles-Marie Dulac|André Marty,1893,Landscapes|Trees
FALSE,633447,Drawings and Prints,Print,The Deluge (L'Inondation) (Landscape with Poplars),Charles Guilloux|André Marty,1893,Landscapes|Trees
FALSE,662147,Drawings and Prints,Print,Landscape (Paysage),André Marty|Paul Sérusier,1893,Landscapes|Trees
FALSE,11017,American Decorative Arts,Watercolor,Mill Dam in Traunstein,William Stanley Haseltine,1894,Landscapes|Trees
FALSE,12629,American Decorative Arts,Watercolor,Frontier Cabin,William Louis Sonntag,1894,Bridges|Landscapes|Trees
FALSE,12831,American Decorative Arts,Painting,Dawn—Early Spring,Dwight William Tryon,1894,Landscapes|Dawn
FALSE,36181,Asian Art,Folding fan mounted as an album leaf,清  吳榖祥  山水  扇面|Landscape,Wu Guxiang,1894,Landscapes|Boats
FALSE,36198,Asian Art,Hanging scroll,近代  陸恢  山水  軸|Landscape,Lu Hui,1894,Landscapes|Plants
